"Ajar_LangoisseDuRoiSalomon.1979" "Gary_Au-DelàDeCetteLimite.1975" "Gary_LaPromesseDlAube.1960" "Gary_LesClownsLyriques.1979" "Gary_LesEnchanteurs.1973" "Gary_LesRacinesDuCiel.1956" "SchwarzBart_LaMulatresse-Solitude.1972" "SchwarzBart_LeDernierDesJustes.1959" "Vailland_LaLoi.1957" "Vailland_LesMauvaisCoups.1948"
"assises" 0 0.00169216190605117 0.00175588000316058 0 0 0.00224942780180292 0.00504719123807601 0.00456603629998859 0.00228433063401597 0.00261807519111949
"attirer" 0 0.00169216190605117 0.00175588000316058 0.00147323138572144 0.00497611464968153 0.00224942780180292 0 0.00228301814999429 0 0.00261807519111949
"barrière" 0 0.00338432381210234 0.000877940001580292 0 0.00165870488322718 0.00224942780180292 0 0.00228301814999429 0.0068529919020479 0
"bœuf" 0 0.00676864762420468 0.00614558001106204 0 0 0.000562356950450729 0.00252359561903801 0.00304402419999239 0 0.00261807519111949
"boule" 0 0.00169216190605117 0 0.00589292554288577 0.000829352441613588 0.00112471390090146 0.00504719123807601 0.00304402419999239 0 0.010472300764478
"branche" 0 0.00338432381210234 0 0.00147323138572144 0 0.00281178475225365 0.00252359561903801 0.0015220120999962 0.00228433063401597 0.0130903759555974
"britannique" 0 0 0.00877940001580292 0 0 0.0039364986531551 0 0 0 0.00261807519111949
"buissons" 0 0.00169216190605117 0 0.00294646277144288 0.00165870488322718 0.00281178475225365 0 0 0.00571082658503992 0.00785422557335847
"cases" 0 0 0 0 0 0.00449885560360583 0.020188764952304 0.0015220120999962 0 0
"casino" 0.00106987343397276 0 0.00175588000316058 0.00883938831432865 0 0 0 0 0 0.0235626767200754
"cendre" 0.00106987343397276 0.00338432381210234 0.000877940001580292 0 0.000829352441613588 0.000562356950450729 0.020188764952304 0.00304402419999239 0 0
"chasses" 0 0 0 0 0.000829352441613588 0.00787299730631021 0.00504719123807601 0 0.00114216531700798 0
"cherchais" 0.00320962030191828 0.00507648571815351 0.00438970000790146 0 0.00497611464968153 0.000562356950450729 0 0 0 0
"cherchent" 0.00213974686794552 0.00338432381210234 0.000877940001580292 0.00294646277144288 0.00331740976645435 0.00281178475225365 0 0.000761006049998098 0.00114216531700798 0
"comble" 0 0.00169216190605117 0.00351176000632117 0.00589292554288577 0.00165870488322718 0.00168707085135219 0 0.000761006049998098 0.00114216531700798 0.00523615038223898
"complexe" 0.00213974686794552 0.00338432381210234 0.00877940001580292 0.00147323138572144 0 0.000562356950450729 0 0 0.00228433063401597 0
"concours" 0 0.00338432381210234 0.00175588000316058 0.0117858510857715 0.00165870488322718 0.00168707085135219 0 0 0.00114216531700798 0
"confusément" 0 0 0.00175588000316058 0 0.000829352441613588 0.00281178475225365 0.00252359561903801 0.00380503024999049 0.00342649595102395 0.00261807519111949
"connerie" 0.0106987343397276 0.00338432381210234 0 0.00441969415716432 0 0.00168707085135219 0 0 0 0
"constamment" 0 0.00169216190605117 0.00351176000632117 0.00589292554288577 0.00165870488322718 0.00224942780180292 0.00252359561903801 0.0015220120999962 0 0
"contemplait" 0.00106987343397276 0 0.00175588000316058 0.00883938831432865 0.00331740976645435 0 0.00504719123807601 0.00228301814999429 0 0
"convient" 0 0.00507648571815351 0 0 0.00912287685774947 0.000562356950450729 0.00252359561903801 0.0015220120999962 0 0
"cordon" 0.00106987343397276 0 0.00614558001106204 0 0.00165870488322718 0 0.01261797809519 0.00228301814999429 0 0
"côtes" 0 0 0.000877940001580292 0 0 0.00731064035585948 0.00504719123807601 0.000761006049998098 0 0.00261807519111949
"coupés" 0.00106987343397276 0.00676864762420468 0.00175588000316058 0.00147323138572144 0.00165870488322718 0.00281178475225365 0 0 0.00114216531700798 0.00523615038223898
"couraient" 0 0 0.00175588000316058 0.00147323138572144 0.00248805732484076 0.00449885560360583 0 0.000761006049998098 0.00228433063401597 0.00261807519111949
"courtoisie" 0.00106987343397276 0.00169216190605117 0.00351176000632117 0.00294646277144288 0.00331740976645435 0.00281178475225365 0.00252359561903801 0 0 0
"couvrait" 0.00106987343397276 0 0.000877940001580292 0.00441969415716432 0.00248805732484076 0.00337414170270437 0 0.00228301814999429 0 0.00261807519111949
"croisées" 0 0 0.00351176000632117 0 0 0.00449885560360583 0.00504719123807601 0.0015220120999962 0.00114216531700798 0.00261807519111949
"culotte" 0.00106987343397276 0.00338432381210234 0.00614558001106204 0 0.00165870488322718 0.00112471390090146 0 0.00304402419999239 0 0
"cynique" 0.00106987343397276 0.00169216190605117 0.00175588000316058 0.00441969415716432 0.00248805732484076 0.00337414170270437 0 0.0015220120999962 0 0
"décidai" 0 0 0.0105352800189635 0 0.00497611464968153 0 0 0 0 0
"dénoncé" 0.00855898747178209 0 0 0 0.000829352441613588 0.00281178475225365 0 0.0015220120999962 0.00228433063401597 0
"dépend" 0.00427949373589104 0.00676864762420468 0 0 0 0.000562356950450729 0 0.00228301814999429 0.00456866126803194 0.00523615038223898
"descendant" 0.00106987343397276 0.00169216190605117 0.00175588000316058 0.00147323138572144 0 0.00168707085135219 0.00252359561903801 0.00380503024999049 0.00342649595102395 0.00261807519111949
"destinée" 0 0.00169216190605117 0.00438970000790146 0.00441969415716432 0 0.00168707085135219 0.00504719123807601 0.00228301814999429 0 0.00261807519111949
"détruire" 0.00427949373589104 0.00846080953025585 0 0.00147323138572144 0.00165870488322718 0.00224942780180292 0 0.000761006049998098 0.00114216531700798 0
"disposition" 0.00748911403780933 0.00169216190605117 0.00351176000632117 0 0.000829352441613588 0.00168707085135219 0 0.000761006049998098 0.00114216531700798 0
"distinguer" 0.00106987343397276 0.00169216190605117 0.000877940001580292 0.00294646277144288 0.00165870488322718 0.00168707085135219 0 0.00380503024999049 0.00114216531700798 0.00523615038223898
"divertissement" 0 0 0 0.00294646277144288 0.0124402866242038 0.000562356950450729 0 0 0 0
"dramatique" 0.00106987343397276 0.00169216190605117 0.0105352800189635 0.00147323138572144 0.00248805732484076 0 0 0 0 0
"dunes" 0 0 0 0 0 0.00337414170270437 0 0 0.0137059838040958 0
"éclairé" 0.00427949373589104 0 0.00526764000948175 0.00147323138572144 0.00331740976645435 0 0 0.0015220120999962 0 0.00261807519111949
"écris" 0.00213974686794552 0.00507648571815351 0.00438970000790146 0.00294646277144288 0.00165870488322718 0.000562356950450729 0 0 0.00228433063401597 0.00261807519111949
"égards" 0.00213974686794552 0.00169216190605117 0.000877940001580292 0.00147323138572144 0.00414676220806794 0.00337414170270437 0 0.0015220120999962 0 0
"élans" 0 0.00338432381210234 0.00351176000632117 0.00294646277144288 0.00414676220806794 0.00168707085135219 0.00504719123807601 0 0 0
"encre" 0.00106987343397276 0 0.000877940001580292 0 0.00995222929936306 0.00112471390090146 0 0.000761006049998098 0.00114216531700798 0
"engagé" 0.00320962030191828 0 0 0.00441969415716432 0.000829352441613588 0.00281178475225365 0.00252359561903801 0.00228301814999429 0.00228433063401597 0
"enquête" 0 0 0.00351176000632117 0.00147323138572144 0 0.00449885560360583 0 0.000761006049998098 0.00342649595102395 0.00261807519111949
"entreprit" 0 0.00169216190605117 0.00175588000316058 0 0.00165870488322718 0 0.00252359561903801 0.00608804839998478 0.00228433063401597 0.00523615038223898
"envoie" 0.00748911403780933 0.00169216190605117 0.00175588000316058 0.00294646277144288 0 0.000562356950450729 0 0 0.00342649595102395 0.00523615038223898
"épingle" 0 0.00507648571815351 0.00175588000316058 0.00147323138572144 0.00165870488322718 0.000562356950450729 0 0.00684905444998288 0 0
"étincelant" 0 0 0.00263382000474088 0 0.00331740976645435 0.00281178475225365 0 0.00380503024999049 0.00114216531700798 0
"étincelle" 0 0.00338432381210234 0.00351176000632117 0 0.00580546709129512 0.00224942780180292 0 0.000761006049998098 0 0
"étudiants" 0.00320962030191828 0 0.00175588000316058 0 0.00165870488322718 0.0039364986531551 0 0.000761006049998098 0.00342649595102395 0
"éveiller" 0.00106987343397276 0.00338432381210234 0.00351176000632117 0.00147323138572144 0.00165870488322718 0.00224942780180292 0 0.000761006049998098 0.00342649595102395 0
"excellente" 0.00106987343397276 0.00169216190605117 0.00351176000632117 0 0.00165870488322718 0.0039364986531551 0 0.00228301814999429 0 0
"exécuter" 0 0 0.00263382000474088 0 0.00248805732484076 0.00506121255405656 0 0.000761006049998098 0.00228433063401597 0
"exploit" 0 0 0.00790146001422263 0 0.000829352441613588 0.00224942780180292 0 0 0.00342649595102395 0.00261807519111949
"exprimait" 0.00106987343397276 0.00169216190605117 0.00175588000316058 0.00147323138572144 0.00331740976645435 0.00168707085135219 0 0.00456603629998859 0 0
"faisons" 0 0.00169216190605117 0.000877940001580292 0.00441969415716432 0.000829352441613588 0.00337414170270437 0.00252359561903801 0.000761006049998098 0 0.010472300764478
"falaise" 0 0 0.000877940001580292 0 0 0.00281178475225365 0 0.000761006049998098 0.0125638184870878 0
"fêtes" 0 0 0 0.013259082471493 0.00165870488322718 0.00337414170270437 0 0 0 0.00261807519111949
"filer" 0.00213974686794552 0 0 0.00147323138572144 0.000829352441613588 0.00337414170270437 0.00252359561903801 0.00532704234998668 0 0
"flots" 0 0.00338432381210234 0.00438970000790146 0 0.00331740976645435 0.000562356950450729 0.00757078685711402 0.000761006049998098 0.00228433063401597 0
"fourrure" 0 0 0.00438970000790146 0 0.00912287685774947 0 0 0.000761006049998098 0.00114216531700798 0
"franchir" 0.00106987343397276 0.00169216190605117 0.000877940001580292 0.00147323138572144 0.00414676220806794 0.000562356950450729 0.00252359561903801 0.0015220120999962 0.00456866126803194 0.00261807519111949
"future" 0 0.00169216190605117 0.00438970000790146 0.00147323138572144 0.000829352441613588 0.00281178475225365 0.00252359561903801 0.000761006049998098 0.00342649595102395 0
"g" 0.00213974686794552 0.0118451333423582 0.00351176000632117 0.00441969415716432 0.000829352441613588 0.000562356950450729 0 0 0 0
"grâces" 0 0 0.000877940001580292 0 0.00497611464968153 0.00112471390090146 0.00757078685711402 0.00380503024999049 0 0.00261807519111949
"graisse" 0 0.00169216190605117 0 0 0.00580546709129512 0.000562356950450729 0 0.00532704234998668 0.00228433063401597 0
"guadeloupe" 0 0 0 0 0 0 0.0454247211426841 0 0 0
"gueuler" 0.00748911403780933 0 0.000877940001580292 0.00294646277144288 0 0.00449885560360583 0 0 0 0
"humblement" 0.00213974686794552 0 0.00263382000474088 0.00147323138572144 0.00414676220806794 0.00112471390090146 0 0.00380503024999049 0 0
"humilité" 0 0.00338432381210234 0.00263382000474088 0.00147323138572144 0.00248805732484076 0.00224942780180292 0 0.00228301814999429 0.00114216531700798 0.00261807519111949
"ignore" 0 0.00169216190605117 0.00438970000790146 0 0.00248805732484076 0.00224942780180292 0 0.00228301814999429 0.00114216531700798 0.00261807519111949
"infinie" 0 0.00338432381210234 0.000877940001580292 0.00294646277144288 0.00331740976645435 0.00112471390090146 0.00252359561903801 0.00456603629998859 0 0
"intelligent" 0.00106987343397276 0.00338432381210234 0 0 0.00165870488322718 0.0039364986531551 0 0 0.00342649595102395 0.00785422557335847
"inventé" 0.00213974686794552 0 0.00175588000316058 0.00294646277144288 0.00165870488322718 0.00449885560360583 0 0.0015220120999962 0 0
"issue" 0.00106987343397276 0.00169216190605117 0.00263382000474088 0 0.000829352441613588 0.0039364986531551 0 0.0015220120999962 0.00342649595102395 0
"jet" 0 0.00338432381210234 0.00263382000474088 0.00294646277144288 0 0.00168707085135219 0.00252359561903801 0.0015220120999962 0.00228433063401597 0.00785422557335847
"jette" 0.00534936716986381 0.00338432381210234 0.00175588000316058 0.00147323138572144 0 0 0.00252359561903801 0.00228301814999429 0.00114216531700798 0.00785422557335847
"juin" 0.00106987343397276 0 0.00702352001264234 0.00294646277144288 0.000829352441613588 0.00281178475225365 0.00252359561903801 0 0 0
"képi" 0 0.00169216190605117 0.00175588000316058 0 0 0.00787299730631021 0 0.000761006049998098 0 0
"levaient" 0.00106987343397276 0 0.00263382000474088 0.00147323138572144 0.00165870488322718 0.00337414170270437 0.00757078685711402 0.000761006049998098 0.00114216531700798 0
"lyriques" 0.00213974686794552 0.00169216190605117 0.000877940001580292 0.0176787766286573 0.00165870488322718 0 0 0 0 0
"mangé" 0 0.00169216190605117 0.00438970000790146 0.00147323138572144 0.00165870488322718 0.00112471390090146 0.00252359561903801 0.0015220120999962 0.00114216531700798 0.00785422557335847
"maudit" 0.00427949373589104 0 0.00438970000790146 0.00441969415716432 0.00165870488322718 0.000562356950450729 0.00252359561903801 0.0015220120999962 0 0
"menacé" 0.00213974686794552 0.00507648571815351 0.000877940001580292 0.00441969415716432 0.00165870488322718 0.00281178475225365 0 0.0015220120999962 0 0
"merveilleuse" 0 0.00338432381210234 0.00263382000474088 0.00147323138572144 0.000829352441613588 0.00112471390090146 0.00504719123807601 0.00532704234998668 0 0
"messie" 0 0 0 0 0.00331740976645435 0 0 0.0106540846999734 0 0
"mesurer" 0 0.00507648571815351 0.00263382000474088 0.00294646277144288 0.00248805732484076 0.00224942780180292 0.00252359561903801 0 0.00114216531700798 0.00261807519111949
"meubles" 0 0.00169216190605117 0.00351176000632117 0.00147323138572144 0.00165870488322718 0.000562356950450729 0 0.0015220120999962 0.00342649595102395 0.010472300764478
"mines" 0.00106987343397276 0 0.00263382000474088 0.00294646277144288 0.00165870488322718 0.00281178475225365 0 0.00380503024999049 0 0
"montrant" 0 0 0 0.00736615692860721 0.000829352441613588 0.00224942780180292 0.00252359561903801 0.00228301814999429 0.00228433063401597 0.00523615038223898
"muraille" 0 0 0 0 0.000829352441613588 0 0 0.00989307864997527 0.00456866126803194 0
"mystérieusement" 0.00106987343397276 0 0.00263382000474088 0.00147323138572144 0 0.00168707085135219 0.00504719123807601 0.00608804839998478 0 0
"mythe" 0 0.00169216190605117 0.000877940001580292 0.00441969415716432 0 0.00731064035585948 0 0 0 0
"naïvement" 0 0 0.00263382000474088 0.00147323138572144 0 0.000562356950450729 0.00504719123807601 0.00761006049998098 0.00114216531700798 0
"naturaliste" 0 0 0 0 0 0.0101224251081131 0 0 0 0
"néant" 0.00106987343397276 0.00169216190605117 0.000877940001580292 0.00147323138572144 0.00497611464968153 0.000562356950450729 0.00757078685711402 0.00304402419999239 0 0
"noué" 0 0 0.000877940001580292 0 0 0.00337414170270437 0.00252359561903801 0.0015220120999962 0.00799515721905589 0.00261807519111949
"nuance" 0 0.00338432381210234 0.00175588000316058 0 0.00165870488322718 0.00168707085135219 0 0.00684905444998288 0 0
"obstination" 0 0.00338432381210234 0.000877940001580292 0 0.000829352441613588 0.00674828340540875 0.00252359561903801 0 0 0.00261807519111949
"opéra" 0 0.00169216190605117 0.00526764000948175 0.00589292554288577 0.00331740976645435 0 0 0.0015220120999962 0.00114216531700798 0
"ôta" 0 0.00507648571815351 0.00263382000474088 0.00441969415716432 0.00248805732484076 0.00168707085135219 0 0 0 0.00785422557335847
"ouvertes" 0 0.00169216190605117 0 0 0.00165870488322718 0.00281178475225365 0.00252359561903801 0.00380503024999049 0.00228433063401597 0.00523615038223898
"pantalons" 0.00427949373589104 0.00169216190605117 0.000877940001580292 0 0 0.00112471390090146 0.00252359561903801 0.00456603629998859 0.00342649595102395 0
"penses" 0.00534936716986381 0.00507648571815351 0 0.00294646277144288 0 0.00112471390090146 0 0.0015220120999962 0.00228433063401597 0.00523615038223898
"pères" 0 0 0.000877940001580292 0.00294646277144288 0 0.00562356950450729 0 0.000761006049998098 0.00456866126803194 0
"période" 0.00213974686794552 0 0.00263382000474088 0 0.00248805732484076 0.00112471390090146 0 0.0015220120999962 0.00228433063401597 0.010472300764478
"perruque" 0 0 0 0 0.00995222929936306 0 0.00252359561903801 0.00380503024999049 0 0
"pistolet" 0 0 0.0122911600221241 0 0.00248805732484076 0 0 0 0.00114216531700798 0
"plaça" 0.00106987343397276 0 0.00175588000316058 0.00441969415716432 0.00248805732484076 0.00112471390090146 0.00252359561903801 0.000761006049998098 0.00456866126803194 0.00261807519111949
"placée" 0.00106987343397276 0.00169216190605117 0.00263382000474088 0.00147323138572144 0.00497611464968153 0.000562356950450729 0 0 0.00342649595102395 0.00523615038223898
"plaques" 0.00106987343397276 0.00169216190605117 0.000877940001580292 0.00147323138572144 0.000829352441613588 0 0.00252359561903801 0.00228301814999429 0 0.0235626767200754
"plats" 0.00213974686794552 0 0.000877940001580292 0.00147323138572144 0.00331740976645435 0 0.00252359561903801 0.00456603629998859 0 0.00785422557335847
"pleines" 0 0 0.00175588000316058 0.00294646277144288 0.00414676220806794 0.000562356950450729 0.00252359561903801 0.00304402419999239 0.00114216531700798 0.00523615038223898
"plis" 0 0 0 0.00294646277144288 0.00165870488322718 0.000562356950450729 0.00252359561903801 0.00228301814999429 0.0068529919020479 0.00785422557335847
"plomb" 0 0 0.00438970000790146 0 0 0.000562356950450729 0 0.0015220120999962 0.0068529919020479 0.010472300764478
"poésie" 0.00534936716986381 0.00169216190605117 0 0.00294646277144288 0.00248805732484076 0 0 0.00304402419999239 0.00114216531700798 0.00523615038223898
"polonaise" 0 0 0.00790146001422263 0.00147323138572144 0.00331740976645435 0 0 0.00304402419999239 0 0
"pommes" 0 0 0.00614558001106204 0 0.00331740976645435 0.000562356950450729 0.00504719123807601 0.00228301814999429 0 0.00261807519111949
"portail" 0 0 0 0 0 0 0.00252359561903801 0.0114150907499715 0.00228433063401597 0
"portrait" 0.00427949373589104 0.00169216190605117 0 0.00147323138572144 0.00995222929936306 0 0 0 0 0
"poumons" 0.00106987343397276 0.00169216190605117 0.000877940001580292 0 0.00165870488322718 0.00449885560360583 0.00252359561903801 0.00304402419999239 0 0
"poussaient" 0 0 0.00526764000948175 0.00147323138572144 0.00165870488322718 0.00112471390090146 0.01261797809519 0.0015220120999962 0 0
"poussant" 0 0 0.000877940001580292 0.00147323138572144 0.00165870488322718 0.00112471390090146 0.00504719123807601 0.00380503024999049 0.00342649595102395 0.00523615038223898
"pratiques" 0 0.00169216190605117 0.00175588000316058 0.00147323138572144 0.00663481953290871 0.00281178475225365 0 0 0.00114216531700798 0
"principe" 0.00320962030191828 0 0.00175588000316058 0.00294646277144288 0 0.00224942780180292 0 0.0015220120999962 0.00571082658503992 0
"prostate" 0 0.0203059428726141 0 0 0 0.00337414170270437 0 0 0 0
"provisions" 0 0.00169216190605117 0.00175588000316058 0.00441969415716432 0.00497611464968153 0.00281178475225365 0 0.000761006049998098 0 0
"prudence" 0.00106987343397276 0 0.00263382000474088 0 0.00331740976645435 0.00168707085135219 0 0.00304402419999239 0.00342649595102395 0
"psychologique" 0.00106987343397276 0.00507648571815351 0.000877940001580292 0.00294646277144288 0.00580546709129512 0.00168707085135219 0 0.000761006049998098 0 0
"rauque" 0.00320962030191828 0.00507648571815351 0.000877940001580292 0.00736615692860721 0.000829352441613588 0 0.00252359561903801 0.00304402419999239 0 0
"réduire" 0 0 0.00263382000474088 0.0103126197000501 0.00248805732484076 0.00168707085135219 0 0.000761006049998098 0.00114216531700798 0
"regrette" 0.00213974686794552 0.00338432381210234 0.00175588000316058 0.00147323138572144 0.000829352441613588 0.00281178475225365 0 0.00304402419999239 0.00114216531700798 0
"remous" 0 0 0.00175588000316058 0.00147323138572144 0.00165870488322718 0.000562356950450729 0.015141573714228 0.00380503024999049 0.00114216531700798 0
"remplir" 0.00213974686794552 0.00338432381210234 0.00263382000474088 0.00147323138572144 0.00248805732484076 0.00224942780180292 0 0.0015220120999962 0 0.00261807519111949
"rendus" 0 0 0.000877940001580292 0 0.00497611464968153 0.00449885560360583 0 0.00228301814999429 0 0
"rentre" 0.00106987343397276 0.00169216190605117 0 0.00294646277144288 0 0.000562356950450729 0 0.0015220120999962 0.00456866126803194 0.0183265263378364
"répète" 0 0.00169216190605117 0 0 0 0.00168707085135219 0 0.000761006049998098 0.00913732253606387 0.0130903759555974
"restes" 0 0.00338432381210234 0 0.00294646277144288 0.00663481953290871 0.00112471390090146 0.00504719123807601 0.000761006049998098 0.00114216531700798 0
"retint" 0 0 0 0.00147323138572144 0.00165870488322718 0 0.00504719123807601 0.00684905444998288 0.00228433063401597 0.00523615038223898
"revenue" 0.00427949373589104 0 0.00175588000316058 0 0 0.00281178475225365 0.00252359561903801 0.000761006049998098 0.00456866126803194 0.00261807519111949
"rois" 0.00427949373589104 0 0.000877940001580292 0 0 0.000562356950450729 0.00252359561903801 0.0015220120999962 0.0102794878530719 0
"ronds" 0.00213974686794552 0 0.00263382000474088 0.00147323138572144 0.000829352441613588 0.00112471390090146 0.01261797809519 0.0015220120999962 0.00114216531700798 0.00261807519111949
"roulait" 0.00106987343397276 0 0.000877940001580292 0.00294646277144288 0.000829352441613588 0.00224942780180292 0.01261797809519 0.00304402419999239 0 0
"séance" 0.00320962030191828 0.00338432381210234 0.00614558001106204 0 0.00331740976645435 0.000562356950450729 0 0 0.00114216531700798 0
"seigneurs" 0 0 0 0 0.00912287685774947 0.000562356950450729 0.00252359561903801 0.00228301814999429 0.00228433063401597 0
"sel" 0.00106987343397276 0.00338432381210234 0.00175588000316058 0.00589292554288577 0.000829352441613588 0.00112471390090146 0.00757078685711402 0.00228301814999429 0 0
"séparation" 0.00213974686794552 0 0.00351176000632117 0.00147323138572144 0.00248805732484076 0.000562356950450729 0 0.00304402419999239 0.00114216531700798 0.00523615038223898
"serrés" 0.00213974686794552 0.00169216190605117 0.00351176000632117 0.00441969415716432 0.00165870488322718 0.00224942780180292 0 0.0015220120999962 0 0
"serveur" 0.00106987343397276 0.00169216190605117 0 0 0 0 0 0.00304402419999239 0.0137059838040958 0
"sincèrement" 0 0.00169216190605117 0.00175588000316058 0.00147323138572144 0.00165870488322718 0.00449885560360583 0.00252359561903801 0.00228301814999429 0 0
"sincérité" 0 0.00169216190605117 0.000877940001580292 0.00736615692860721 0.00746417197452229 0.00112471390090146 0 0 0 0
"singes" 0.00427949373589104 0 0.000877940001580292 0 0.00912287685774947 0 0 0.0015220120999962 0 0
"solitaire" 0.00213974686794552 0.00338432381210234 0 0.00147323138572144 0.000829352441613588 0.0039364986531551 0.00504719123807601 0.0015220120999962 0 0.00261807519111949
"soucis" 0.00213974686794552 0.0135372952484094 0.00263382000474088 0 0.00165870488322718 0.000562356950450729 0 0.000761006049998098 0.00114216531700798 0
"souffla" 0 0 0.000877940001580292 0 0 0.000562356950450729 0.00252359561903801 0.00837106654997907 0.00114216531700798 0.00785422557335847
"souffler" 0.00106987343397276 0.00169216190605117 0.00438970000790146 0.00294646277144288 0.000829352441613588 0.00168707085135219 0 0.0015220120999962 0.00228433063401597 0.00261807519111949
"soutenu" 0 0 0.00438970000790146 0 0.00248805732484076 0.0039364986531551 0 0.0015220120999962 0 0.00261807519111949
"strictement" 0 0 0.00526764000948175 0.00294646277144288 0 0.00337414170270437 0 0.000761006049998098 0.00342649595102395 0
"supérieur" 0.00641924060383657 0 0 0.00147323138572144 0 0.00112471390090146 0 0.00456603629998859 0.00228433063401597 0.00261807519111949
"superstitions" 0 0 0.000877940001580292 0 0.00248805732484076 0.0039364986531551 0 0 0.00571082658503992 0.00523615038223898
"touristes" 0 0.00169216190605117 0.00175588000316058 0.00147323138572144 0 0.0039364986531551 0 0 0.00799515721905589 0
"toutefois" 0 0 0.00263382000474088 0 0.00165870488322718 0.000562356950450729 0.00504719123807601 0.00456603629998859 0.00342649595102395 0.00261807519111949
"tov" 0 0 0 0 0 0 0 0.0136981088999658 0 0
"travaillait" 0.00534936716986381 0.00338432381210234 0 0.00147323138572144 0 0.00168707085135219 0.00252359561903801 0.00228301814999429 0.00342649595102395 0
"travailleurs" 0.00106987343397276 0.010152971436307 0 0.00589292554288577 0 0 0.00252359561903801 0.00304402419999239 0.00114216531700798 0.00261807519111949
"treize" 0.00106987343397276 0 0.00351176000632117 0 0.00414676220806794 0.000562356950450729 0 0.000761006049998098 0.00342649595102395 0.00785422557335847
"tremblant" 0 0 0 0.00147323138572144 0 0.00112471390090146 0.01261797809519 0.00761006049998098 0 0
"tristes" 0 0 0.00263382000474088 0.00736615692860721 0.00248805732484076 0.00168707085135219 0.00504719123807601 0.0015220120999962 0 0
"trouvée" 0.00427949373589104 0.00169216190605117 0.000877940001580292 0.00147323138572144 0.00331740976645435 0.00224942780180292 0 0.0015220120999962 0.00114216531700798 0
"union" 0 0 0.00175588000316058 0.00294646277144288 0.00165870488322718 0.00449885560360583 0 0.0015220120999962 0 0.00523615038223898
"valeurs" 0.00320962030191828 0.00507648571815351 0.00263382000474088 0.00883938831432865 0 0.00168707085135219 0 0 0 0
"veiller" 0 0 0.00263382000474088 0.00294646277144288 0.000829352441613588 0.00449885560360583 0 0.0015220120999962 0.00228433063401597 0
"venues" 0 0.00169216190605117 0.000877940001580292 0 0.00248805732484076 0.00224942780180292 0.010094382476152 0.00304402419999239 0.00114216531700798 0
"vierges" 0 0.00169216190605117 0 0 0 0.000562356950450729 0.00504719123807601 0.000761006049998098 0.0148481491211038 0
"vulgaire" 0 0 0.00175588000316058 0.00589292554288577 0.00414676220806794 0.00337414170270437 0 0 0 0.00261807519111949
"xavière" 0 0 0 0 0 0 0.0454247211426841 0 0 0
"accompagnait" 0 0 0.00175588000316058 0.00147323138572144 0.00248805732484076 0.00337414170270437 0 0.00304402419999239 0.00114216531700798 0
"accroché" 0.00106987343397276 0 0.00351176000632117 0.00147323138572144 0.000829352441613588 0.00337414170270437 0 0.00228301814999429 0 0.00261807519111949
"acquérir" 0.00427949373589104 0 0.000877940001580292 0 0.00248805732484076 0.00337414170270437 0.00504719123807601 0 0.00114216531700798 0
"acteur" 0.00320962030191828 0 0.00614558001106204 0.00294646277144288 0.00414676220806794 0 0 0 0 0
"agonie" 0 0 0.00175588000316058 0.00147323138572144 0.00331740976645435 0.00168707085135219 0.00252359561903801 0.00456603629998859 0 0
"aille" 0.00213974686794552 0 0.00175588000316058 0 0.00331740976645435 0.00281178475225365 0 0.000761006049998098 0.00228433063401597 0.00261807519111949
"aimes" 0 0.00169216190605117 0.00175588000316058 0 0.00746417197452229 0.000562356950450729 0 0.0015220120999962 0.00114216531700798 0.00261807519111949
"alerte" 0 0.00169216190605117 0.00175588000316058 0.00294646277144288 0 0.00112471390090146 0.01261797809519 0.0015220120999962 0.00342649595102395 0
"antiques" 0.00106987343397276 0 0.000877940001580292 0 0.000829352441613588 0 0 0 0.0159903144381118 0
"apparente" 0.00106987343397276 0.00169216190605117 0.00175588000316058 0.00147323138572144 0.000829352441613588 0.00224942780180292 0 0.0015220120999962 0.00342649595102395 0.00523615038223898
"applaudissements" 0.00320962030191828 0 0.00263382000474088 0.00294646277144288 0.000829352441613588 0 0 0.00456603629998859 0.00228433063401597 0
"assaut" 0 0 0.00175588000316058 0.00147323138572144 0.00165870488322718 0.00168707085135219 0.00757078685711402 0 0.0068529919020479 0
"assure" 0.00213974686794552 0.00169216190605117 0.000877940001580292 0.00147323138572144 0.000829352441613588 0.00168707085135219 0 0.00532704234998668 0.00114216531700798 0
"attaque" 0.00213974686794552 0.00338432381210234 0.000877940001580292 0 0.000829352441613588 0.00224942780180292 0 0.00228301814999429 0.00456866126803194 0
"atteignait" 0 0.00169216190605117 0 0 0.00331740976645435 0.00112471390090146 0.00504719123807601 0.00608804839998478 0 0
"attendent" 0.00213974686794552 0 0.00175588000316058 0.00294646277144288 0.000829352441613588 0 0 0.00304402419999239 0.0068529919020479 0
"autocar" 0 0 0.0114132200205438 0.00589292554288577 0 0 0 0 0 0
"bains" 0.00427949373589104 0.00676864762420468 0.000877940001580292 0.00294646277144288 0.00165870488322718 0 0 0.00304402419999239 0 0
"baissait" 0 0.00338432381210234 0.00175588000316058 0.00441969415716432 0.000829352441613588 0.00168707085135219 0.00504719123807601 0.00228301814999429 0 0.00261807519111949
"balbo" 0 0 0 0 0 0 0 0 0.0194168103891357 0
"bart" 0 0 0 0 0 0 0.00757078685711402 0.0106540846999734 0 0
