"Caeiro_1" "Caeiro_2" "Caeiro_3" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis_1" "Reis_2"
"mecânica" 0 0 0 0.0118826940443937 0 0.00833750208437552 0.00988142292490119 0 0 0 0 0 0 0
"mera" 0 0 0 0.0047530776177575 0.00797257434425576 0 0.00988142292490119 0 0 0.00354509359047079 0 0.00173961450142648 0 0
"metáfora" 0 0 0 0.0047530776177575 0 0.00833750208437552 0.00988142292490119 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"meto" 0 0.0123418697932737 0.0118581762124985 0.00712961642663625 0 0 0 0 0 0 0 0 0 0
"missa" 0 0.0123418697932737 0.0118581762124985 0 0 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"misteriosa" 0 0 0 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"misteriosamente" 0 0 0 0.0047530776177575 0.0159451486885115 0 0 0 0 0 0 0 0.0134408602150538 0.00780092050862002
"misturado" 0 0 0 0.0047530776177575 0 0.016675004168751 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"morria" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0 0 0 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"musas" 0 0 0 0.009506155235515 0 0 0.0296442687747036 0 0 0 0 0 0 0
"nado" 0 0.00617093489663684 0.00592908810624926 0 0 0 0 0 0 0.00354509359047079 0 0.00521884350427945 0 0
"nenhumas" 0.00796305144131231 0.00617093489663684 0.00592908810624926 0.0047530776177575 0 0.016675004168751 0 0 0 0 0 0 0 0
"normal" 0 0 0 0.0047530776177575 0 0.00833750208437552 0.00988142292490119 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"nove" 0 0 0 0.00237653880887875 0 0 0 0 0 0 0 0 0.0268817204301075 0.01560184101724
"oásis" 0 0 0 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"óbolo" 0 0 0 0 0 0 0 0 0 0 0 0 0.0268817204301075 0.0234027615258601
"obter" 0 0 0 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"ódio" 0 0.00617093489663684 0.00592908810624926 0 0 0 0 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0.00672043010752688 0.00780092050862002
"ódios" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0 0 0.00177254679523539 0 0.00347922900285297 0.00672043010752688 0.00780092050862002
"ordem" 0 0 0.0118581762124985 0.00237653880887875 0 0 0.00988142292490119 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"outeiro" 0.00796305144131231 0.00617093489663684 0.0296454405312463 0 0 0 0 0 0 0 0 0 0 0
"padre" 0 0 0 0.00712961642663625 0 0.00833750208437552 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"página" 0 0 0 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0 0 0.00354509359047079 0 0.00173961450142648 0 0
"papéis" 0 0 0 0.0047530776177575 0 0.016675004168751 0 0 0 0.00354509359047079 0 0.00173961450142648 0 0
"parede" 0 0 0 0.0047530776177575 0 0 0.0197628458498024 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"passageiro" 0 0 0 0.0047530776177575 0 0.00833750208437552 0.00988142292490119 0 0 0 0 0 0.0134408602150538 0.00780092050862002
"pedir" 0 0 0 0.00237653880887875 0 0 0.00988142292490119 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0.00672043010752688 0.00780092050862002
"peixe" 0 0 0 0.00237653880887875 0 0 0 0 0.00979431929480901 0.00354509359047079 0 0.00521884350427945 0 0
"pensasse" 0 0.00617093489663684 0.0177872643187478 0 0 0 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"pensemos" 0 0 0 0 0 0 0 0 0 0 0 0 0.0201612903225806 0.0312036820344801
"penumbra" 0 0 0 0.0047530776177575 0 0.00833750208437552 0.00988142292490119 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"perfumes" 0.00796305144131231 0.00617093489663684 0.00592908810624926 0.00237653880887875 0 0.00833750208437552 0 0 0 0.00177254679523539 0 0.00173961450142648 0 0
"perguntar" 0 0 0.0118581762124985 0.00237653880887875 0 0.00833750208437552 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"perguntas" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0 0 0 0 0 0 0.00354509359047079 0 0.00173961450142648 0 0
"persiste" 0 0 0 0.00237653880887875 0 0 0.00988142292490119 0 0.00979431929480901 0.00354509359047079 0 0.00347922900285297 0 0
"piedade" 0 0 0 0.0047530776177575 0 0.016675004168751 0 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"planos" 0 0 0 0.009506155235515 0 0.00833750208437552 0.0197628458498024 0 0 0 0 0 0 0
"podridão" 0 0 0 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"põem" 0 0 0.023716352424997 0 0 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"pomos" 0 0.00617093489663684 0.00592908810624926 0 0 0 0 0 0 0 0 0 0.0201612903225806 0.01560184101724
"pondo" 0 0 0 0.0047530776177575 0.00797257434425576 0 0.00988142292490119 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"portão" 0 0 0 0.00712961642663625 0 0.00833750208437552 0 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0 0
"porvir" 0 0 0 0.0047530776177575 0 0 0.0197628458498024 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"possuo" 0 0 0 0.0047530776177575 0 0.016675004168751 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"praças" 0 0 0 0.009506155235515 0 0.0250125062531266 0 0 0 0 0 0 0 0
"preferi" 0 0 0 0.0047530776177575 0.0159451486885115 0 0 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0 0
"presos" 0 0 0 0.00237653880887875 0 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0.00672043010752688 0.01560184101724
"pretos" 0.00796305144131231 0 0.00592908810624926 0.00237653880887875 0.00797257434425576 0 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"primitivo" 0.00796305144131231 0 0.00592908810624926 0 0 0 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0.00672043010752688 0.00780092050862002
"propriamente" 0 0 0 0.00712961642663625 0 0.00833750208437552 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"pudesses" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0 0 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"pum" 0 0 0 0.0166357716621512 0 0 0 0 0 0 0 0 0 0
"quantidade" 0 0.00617093489663684 0.00592908810624926 0.00237653880887875 0 0 0.00988142292490119 0 0 0.00354509359047079 0 0.00173961450142648 0 0
"quotidiano" 0 0 0 0.009506155235515 0.00797257434425576 0.016675004168751 0 0 0 0 0 0 0 0
"ranchos" 0.00796305144131231 0.00617093489663684 0.0118581762124985 0 0 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"rangem" 0 0 0 0.0047530776177575 0.0159451486885115 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"rápido" 0 0 0 0.0047530776177575 0 0 0 0 0 0.00177254679523539 0 0.00347922900285297 0.00672043010752688 0.00780092050862002
"raras" 0 0 0.00592908810624926 0 0 0 0 0 0 0.00531764038570618 0.00987849451743554 0.00347922900285297 0 0
"rasgo" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0 0 0.00354509359047079 0 0.00521884350427945 0 0
"realizar" 0.00796305144131231 0.00617093489663684 0.00592908810624926 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0 0 0 0 0 0 0
"reconhece" 0 0 0 0 0 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0.0134408602150538 0.01560184101724
"recordações" 0 0 0 0.0047530776177575 0.00797257434425576 0 0.00988142292490119 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"refúgio" 0 0 0 0.00712961642663625 0 0 0.00988142292490119 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"remota" 0 0 0 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0 0 0 0 0 0.00672043010752688 0.01560184101724
"repete" 0.0159261028826246 0.00617093489663684 0.00592908810624926 0 0 0 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"respirar" 0 0 0 0.009506155235515 0.0159451486885115 0 0.00988142292490119 0 0 0 0 0 0 0
"respondi" 0.0159261028826246 0.00617093489663684 0.00592908810624926 0 0 0 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"resultado" 0 0 0 0.009506155235515 0 0.016675004168751 0.00988142292490119 0 0 0 0 0 0 0
"retirada" 0 0 0 0.0047530776177575 0 0.00833750208437552 0.00988142292490119 0 0 0 0 0 0.0134408602150538 0.00780092050862002
"revista" 0 0 0 0.0047530776177575 0.0159451486885115 0 0 0 0 0 0 0 0.00672043010752688 0.01560184101724
"rito" 0 0 0 0.00237653880887875 0 0 0 0.0198157138610918 0 0.00354509359047079 0 0.00347922900285297 0 0
"sabão" 0 0.0123418697932737 0.0118581762124985 0 0 0 0 0 0 0.00354509359047079 0 0.00173961450142648 0 0
"saem" 0 0 0 0.0047530776177575 0.0159451486885115 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"saia" 0 0 0 0.0047530776177575 0 0.00833750208437552 0.00988142292490119 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0 0
"salas" 0 0 0 0.0047530776177575 0.0159451486885115 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"salve" 0 0 0 0.009506155235515 0 0.0250125062531266 0 0 0 0 0 0 0 0
"saque" 0 0 0 0.0047530776177575 0.0159451486885115 0 0 0 0 0 0 0 0.0134408602150538 0.00780092050862002
"série" 0 0 0 0.0047530776177575 0.0159451486885115 0 0 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"silenciosa" 0 0 0 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"simboliza" 0 0 0.00592908810624926 0 0 0 0 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0.00672043010752688 0.01560184101724
"sociais" 0 0 0 0.0047530776177575 0 0 0.0197628458498024 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"sofrido" 0 0 0 0.009506155235515 0 0 0 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"solução" 0 0 0 0.0047530776177575 0 0.016675004168751 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"souteneur" 0 0 0 0.009506155235515 0 0.0250125062531266 0 0 0 0 0 0 0 0
"suaves" 0.0159261028826246 0.00617093489663684 0.00592908810624926 0 0 0 0 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0 0
"súbitas" 0 0 0 0.0047530776177575 0.0159451486885115 0 0 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"sugere" 0 0 0 0.0047530776177575 0 0.016675004168751 0 0 0 0.00354509359047079 0 0.00173961450142648 0 0
"suporta" 0 0 0 0 0 0 0 0 0 0.00177254679523539 0 0.00347922900285297 0.0134408602150538 0.01560184101724
"surgem" 0 0 0 0.0047530776177575 0.00797257434425576 0 0.00988142292490119 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0 0
"surgiu" 0 0.00617093489663684 0.00592908810624926 0.0047530776177575 0 0 0 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"suspiro" 0.00796305144131231 0 0.00592908810624926 0.00237653880887875 0 0.00833750208437552 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"tábuas" 0 0.00617093489663684 0.00592908810624926 0.00237653880887875 0.00797257434425576 0 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"talento" 0 0 0 0.0047530776177575 0 0.00833750208437552 0.00988142292490119 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"tenhamos" 0 0 0 0 0 0 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0.0134408602150538 0.01560184101724
"termo" 0 0 0 0.00237653880887875 0 0 0 0 0.00979431929480901 0.00531764038570618 0 0.00347922900285297 0 0
"tranquilidade" 0 0 0 0.00712961642663625 0 0 0.00988142292490119 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"transtorna" 0 0 0 0 0 0 0 0 0 0.00709018718094158 0 0.00521884350427945 0 0
"trazido" 0 0 0 0.0047530776177575 0.00797257434425576 0 0.00988142292490119 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"tremulamente" 0 0 0 0.0047530776177575 0.0159451486885115 0 0 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"troncos" 0 0 0 0.00237653880887875 0 0.00833750208437552 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0.00672043010752688 0.00780092050862002
"trouxeram" 0 0 0 0.0047530776177575 0 0 0.0197628458498024 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"une" 0 0 0 0.00712961642663625 0.00797257434425576 0.00833750208437552 0 0 0 0 0 0 0.00672043010752688 0.00780092050862002
"vaidade" 0 0 0 0.0047530776177575 0.00797257434425576 0 0.00988142292490119 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"vidro" 0 0 0 0.0047530776177575 0.0159451486885115 0 0 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"viram" 0 0 0 0.0047530776177575 0 0.016675004168751 0 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0 0
"viria" 0 0.00617093489663684 0.00592908810624926 0.00237653880887875 0 0 0.00988142292490119 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"viro" 0 0 0 0.0047530776177575 0 0.00833750208437552 0.00988142292490119 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0 0
"y" 0 0 0 0.0047530776177575 0 0.016675004168751 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"abandona" 0.00796305144131231 0.00617093489663684 0.00592908810624926 0 0 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"abandonadas" 0 0 0 0 0 0 0 0 0 0.00531764038570618 0.00987849451743554 0.00347922900285297 0 0
"abertos" 0 0 0 0.00237653880887875 0 0 0 0 0.00979431929480901 0.00354509359047079 0 0.00347922900285297 0 0
"abrande" 0 0 0 0 0 0 0 0 0 0.00709018718094158 0 0.00347922900285297 0 0
"absorta" 0 0 0 0 0 0 0 0.00990785693054592 0 0.00354509359047079 0 0.00521884350427945 0 0
"absorve" 0 0 0 0 0 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0.0134408602150538 0.00780092050862002
"acabados" 0 0 0 0 0 0 0 0 0 0 0 0 0.0268817204301075 0.01560184101724
"acabara" 0 0 0 0.0047530776177575 0 0.016675004168751 0 0 0 0 0 0 0.00672043010752688 0.00780092050862002
"acabemos" 0 0.00617093489663684 0.00592908810624926 0.0047530776177575 0 0.016675004168751 0 0 0 0 0 0 0 0
"ação" 0 0.00617093489663684 0.00592908810624926 0.0047530776177575 0 0.016675004168751 0 0 0 0 0 0 0 0
"acende" 0 0 0 0 0 0 0 0 0.00979431929480901 0.00354509359047079 0 0.00521884350427945 0 0
"acerta" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0 0.00695845800570594 0 0
"achas" 0 0 0 0 0 0 0 0 0.019588638589618 0.00354509359047079 0 0.00347922900285297 0 0
"adiar" 0 0 0 0.00712961642663625 0.0239177230327673 0 0 0 0 0 0 0 0 0
"adulta" 0 0 0 0 0 0 0 0.00990785693054592 0 0.00354509359047079 0.00987849451743554 0.00347922900285297 0 0
"adversário" 0 0 0 0 0 0 0 0 0 0 0 0 0.0268817204301075 0.01560184101724
"afetos" 0 0 0 0.00712961642663625 0 0.00833750208437552 0 0 0 0 0 0 0.00672043010752688 0.00780092050862002
"aflito" 0 0 0 0 0 0 0 0 0.00979431929480901 0.00354509359047079 0 0.00521884350427945 0 0
"afluente" 0 0 0 0 0 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0.00672043010752688 0.01560184101724
"afundo" 0 0 0 0 0 0 0 0.00990785693054592 0 0.00354509359047079 0.00987849451743554 0.00347922900285297 0 0
"aimée" 0 0 0 0 0 0 0 0 0.019588638589618 0.00354509359047079 0 0.00347922900285297 0 0
"alacre" 0 0 0 0 0 0 0 0.0198157138610918 0 0.00354509359047079 0 0.00347922900285297 0 0
"alado" 0 0 0 0 0 0 0 0.0198157138610918 0 0.00354509359047079 0 0.00347922900285297 0 0
"alegremente" 0.00796305144131231 0 0.00592908810624926 0.0047530776177575 0 0.016675004168751 0 0 0 0 0 0 0 0
"alegres" 0 0 0.00592908810624926 0.00237653880887875 0 0.00833750208437552 0 0 0 0.00354509359047079 0 0.00173961450142648 0 0
"alga" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0.00987849451743554 0.00521884350427945 0 0
"alheada" 0 0 0 0 0 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0.0134408602150538 0.00780092050862002
"alheamento" 0 0 0 0 0 0 0 0 0 0.00709018718094158 0 0.00347922900285297 0 0
"alheiamente" 0 0 0 0 0 0 0 0 0 0.00531764038570618 0.00987849451743554 0.00347922900285297 0 0
"alívio" 0 0 0 0.00712961642663625 0 0.016675004168751 0.00988142292490119 0 0 0 0 0 0 0
"almirante" 0 0 0 0.00712961642663625 0.00797257434425576 0 0.0197628458498024 0 0 0 0 0 0 0
"amante" 0 0 0 0.0047530776177575 0 0.00833750208437552 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"amaram" 0 0 0 0.0047530776177575 0 0 0.0197628458498024 0 0 0 0 0 0.00672043010752688 0.00780092050862002
"amarrou" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0 0.00695845800570594 0 0
"ambição" 0 0 0.00592908810624926 0.00237653880887875 0 0.00833750208437552 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"ameaçou" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"amorosa" 0 0 0 0 0 0 0 0 0 0.00709018718094158 0 0.00347922900285297 0 0
"amoroso" 0.0159261028826246 0.0123418697932737 0.0118581762124985 0 0 0 0 0 0 0 0 0 0 0
"ancestral" 0 0 0 0.00712961642663625 0.0239177230327673 0 0 0 0 0 0 0 0 0
"andaime" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0 0.00695845800570594 0 0
"andas" 0 0 0 0 0 0 0 0 0 0.00531764038570618 0.00987849451743554 0.00347922900285297 0 0
"antiquíssimo" 0 0 0 0.00712961642663625 0.0239177230327673 0 0 0 0 0 0 0 0 0
"antologia" 0 0 0 0 0 0 0 0 0 0.00709018718094158 0 0.00347922900285297 0 0
"apagar" 0 0 0 0 0 0 0 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0.0134408602150538 0.00780092050862002
"apara" 0 0 0 0 0 0 0 0.0198157138610918 0 0.00354509359047079 0 0.00347922900285297 0 0
"aparecem" 0 0 0 0 0 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0.0134408602150538 0.00780092050862002
"apartamento" 0 0 0 0 0 0 0 0 0.019588638589618 0.00354509359047079 0 0.00347922900285297 0 0
"apertada" 0 0 0 0 0 0 0 0 0.00979431929480901 0.00354509359047079 0.00987849451743554 0.00347922900285297 0 0
"apetece" 0 0 0 0 0 0 0 0.00990785693054592 0 0.00354509359047079 0 0.00521884350427945 0 0
"apetecer" 0 0 0 0 0 0 0 0 0.00979431929480901 0.00354509359047079 0.00987849451743554 0.00347922900285297 0 0
"aprenderam" 0.00796305144131231 0.0185128046899105 0.0118581762124985 0 0 0 0 0 0 0 0 0 0 0
"aprendeu" 0 0 0 0.00712961642663625 0 0 0.0296442687747036 0 0 0 0 0 0 0
"aproveitei" 0 0 0 0.00712961642663625 0 0.0250125062531266 0 0 0 0 0 0 0 0
"arrefecer" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"arruma" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"artífice" 0 0 0 0 0 0 0 0.0198157138610918 0 0.00354509359047079 0 0.00347922900285297 0 0
"artigos" 0 0 0 0.00712961642663625 0.00797257434425576 0.016675004168751 0 0 0 0 0 0 0 0
"aspirar" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"assiste" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0.00987849451743554 0.00521884350427945 0 0
"assoma" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"assombra" 0 0 0 0 0 0 0 0.00990785693054592 0 0.00354509359047079 0.00987849451743554 0.00347922900285297 0 0
"assombro" 0 0 0 0 0 0 0 0.00990785693054592 0 0.00354509359047079 0 0.00521884350427945 0 0
"ato" 0 0 0 0.009506155235515 0.0159451486885115 0 0 0 0 0 0 0 0 0
"atrasado" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0 0.00695845800570594 0 0
"audível" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0 0.00695845800570594 0 0
"austero" 0 0 0 0 0 0 0 0.00990785693054592 0.00979431929480901 0.00354509359047079 0 0.00347922900285297 0 0
"autrui" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"aventura" 0 0 0 0.00712961642663625 0.0239177230327673 0 0 0 0 0 0 0 0 0
"averno" 0 0 0 0 0 0 0 0 0 0 0 0 0.0201612903225806 0.0234027615258601
"avulta" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"azula" 0 0 0 0 0 0 0 0.00990785693054592 0 0.00354509359047079 0.00987849451743554 0.00347922900285297 0 0
"baça" 0 0 0 0 0 0 0 0 0 0.00709018718094158 0 0.00347922900285297 0 0
"baladas" 0 0 0 0 0 0 0 0 0 0.00531764038570618 0 0.00521884350427945 0 0
"banalidade" 0 0 0 0.00712961642663625 0 0.016675004168751 0.00988142292490119 0 0 0 0 0 0 0
"banalmente" 0 0 0 0.00712961642663625 0 0 0.0296442687747036 0 0 0 0 0 0 0
"banco" 0 0 0 0.00712961642663625 0 0.016675004168751 0.00988142292490119 0 0 0 0 0 0 0
"bandeira" 0 0 0 0 0 0 0 0 0 0.00531764038570618 0 0.00521884350427945 0 0
"barcas" 0 0 0 0 0 0 0 0 0 0.00531764038570618 0 0.00521884350427945 0 0
"bebes" 0 0 0 0 0 0 0 0 0 0.00709018718094158 0 0.00347922900285297 0 0
"beijar" 0 0 0 0 0 0 0 0 0.00979431929480901 0.00354509359047079 0 0.00521884350427945 0 0
"biblioteca" 0 0 0 0.00237653880887875 0 0 0 0 0 0.00354509359047079 0 0.00173961450142648 0.00672043010752688 0.00780092050862002
"bóio" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"bomba" 0 0 0 0.009506155235515 0 0.016675004168751 0 0 0 0 0 0 0 0
"brejo" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"brilho" 0 0 0 0 0 0 0 0 0.00979431929480901 0.00354509359047079 0.00987849451743554 0.00347922900285297 0 0
"brincas" 0 0 0 0 0 0 0 0 0 0.00709018718094158 0 0.00347922900285297 0 0
"brumas" 0 0 0 0 0 0 0 0 0 0.00531764038570618 0.00987849451743554 0.00347922900285297 0 0
"bruto" 0 0 0 0 0 0 0 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0.0134408602150538 0.00780092050862002
"busco" 0 0 0 0 0 0 0 0 0.019588638589618 0.00354509359047079 0 0.00347922900285297 0 0
"cacos" 0 0 0 0.00712961642663625 0 0.0250125062531266 0 0 0 0 0 0 0 0
"caído" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0.00987849451743554 0.00521884350427945 0 0
"cálida" 0 0 0 0.00237653880887875 0 0.00833750208437552 0 0 0 0 0 0 0.0134408602150538 0.01560184101724
"calmas" 0 0 0 0 0 0 0 0.00990785693054592 0 0.00531764038570618 0 0.00347922900285297 0 0
"camisas" 0 0 0 0.00712961642663625 0.0239177230327673 0 0 0 0 0 0 0 0 0
"camões" 0 0 0 0 0 0 0 0 0 0.00709018718094158 0 0.00347922900285297 0 0
"canais" 0 0 0 0.00237653880887875 0 0.00833750208437552 0 0 0 0.00354509359047079 0 0.00347922900285297 0 0
"canal" 0 0 0 0.00712961642663625 0.00797257434425576 0 0.0197628458498024 0 0 0 0 0 0 0
"candelabros" 0 0 0 0 0 0 0 0 0 0.00709018718094158 0 0.00347922900285297 0 0
"cantava" 0 0 0 0.009506155235515 0.0159451486885115 0 0 0 0 0 0 0 0 0
"capaz" 0 0 0 0.0047530776177575 0 0.00833750208437552 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"carga" 0 0 0 0.00712961642663625 0.0239177230327673 0 0 0 0 0 0 0 0 0
"carnes" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0 0 0 0 0 0.0134408602150538 0.01560184101724
"carroça" 0 0 0 0.00712961642663625 0 0.016675004168751 0.00988142292490119 0 0 0 0 0 0 0
"cave" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0.00237653880887875 0 0 0.00988142292490119 0 0 0 0 0 0 0
"ce" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"cegar" 0 0 0 0 0 0 0 0.0198157138610918 0 0.00354509359047079 0 0.00347922900285297 0 0
"cegueira" 0.0159261028826246 0 0.00592908810624926 0 0 0 0 0 0 0.00354509359047079 0 0.00173961450142648 0 0
"celle" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"ceptro" 0 0 0 0 0 0 0 0.0198157138610918 0 0.00354509359047079 0 0.00347922900285297 0 0
"cerro" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0 0.00173961450142648 0.0134408602150538 0.00780092050862002
"cesário" 0.00796305144131231 0 0.00592908810624926 0.0047530776177575 0.0159451486885115 0 0 0 0 0 0 0 0 0
"cessasse" 0 0 0 0 0 0 0 0 0 0.00354509359047079 0 0.00695845800570594 0 0
"chamei" 0 0 0 0 0 0 0 0.00990785693054592 0.00979431929480901 0.00354509359047079 0 0.00347922900285297 0 0
"chapas" 0 0 0 0.00712961642663625 0.00797257434425576 0.016675004168751 0 0 0 0 0 0 0 0
"charcos" 0 0 0 0 0 0 0 0.00990785693054592 0 0.00354509359047079 0.00987849451743554 0.00347922900285297 0 0
"cheira" 0.00796305144131231 0.00617093489663684 0.00592908810624926 0.00237653880887875 0 0 0 0 0 0.00177254679523539 0.00987849451743554 0 0 0
"ci" 0 0 0 0 0 0 0 0 0.019588638589618 0.00354509359047079 0 0.00347922900285297 0 0
