"Caeiro_1" "Caeiro_2" "Caeiro_3" "Campos_1" "Campos_2" "Campos_3" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis_1" "Reis_2"
"lívido" 0 0 0 0 0.00406578439145372 0 0 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"lodo" 0 0 0 0 0.00203289219572686 0 0 0 0 0.00782533844588778 0.00365303475862573 0 0
"lunar" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00586900383441584 0.00547955213793859 0 0
"mandado" 0 0 0 0 0.00609867658718058 0.00719735137469411 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"mera" 0 0 0 0.00758782912208817 0.00609867658718058 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0 0
"minutos" 0 0 0 0 0.00813156878290744 0.00719735137469411 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"missa" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"misteriosa" 0 0 0 0 0.00609867658718058 0.00719735137469411 0 0 0 0.00195633461147195 0.00365303475862573 0 0
"misturado" 0 0 0 0 0.00813156878290744 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"morria" 0.0118783655369021 0.00984251968503937 0 0 0 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0 0
"motor" 0 0 0 0.00758782912208817 0.00813156878290744 0.0143947027493882 0 0 0 0 0 0 0
"múrmuro" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.0145211645974007
"nado" 0.00395945517896737 0 0.00982994200334218 0 0 0 0 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"normal" 0 0 0 0.0151756582441763 0.00406578439145372 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"nove" 0 0 0 0 0.00406578439145372 0 0 0 0 0 0 0.0197641478358258 0.0145211645974007
"obscura" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00586900383441584 0.00547955213793859 0 0
"obter" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"ocidente" 0 0 0 0 0.00406578439145372 0 0.00978952520802741 0 0 0.00391266922294389 0.00365303475862573 0 0
"ódio" 0.00395945517896737 0.00984251968503937 0 0 0 0 0 0 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"ombro" 0 0 0 0.0151756582441763 0.00406578439145372 0 0 0 0 0 0 0.0131760985572172 0.00726058229870036
"ordem" 0.00395945517896737 0 0.00982994200334218 0.00758782912208817 0.00203289219572686 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0 0
"página" 0 0 0 0 0.00406578439145372 0.0143947027493882 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"paixões" 0 0 0 0 0.00406578439145372 0.0143947027493882 0 0 0 0 0 0.0131760985572172 0.00726058229870036
"papéis" 0 0 0 0 0.00406578439145372 0.0143947027493882 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"pede" 0.00395945517896737 0 0.00982994200334218 0 0 0 0 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"penhasco" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00586900383441584 0.00547955213793859 0 0
"pensasse" 0.00791891035793475 0 0.0196598840066844 0 0 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0 0
"perfumes" 0.00395945517896737 0.00984251968503937 0.00982994200334218 0 0.00203289219572686 0.00719735137469411 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"persiste" 0 0 0 0 0.00203289219572686 0 0 0 0.00985027580772262 0.00391266922294389 0.00547955213793859 0 0
"piedade" 0 0 0 0 0.00813156878290744 0 0 0 0 0.00391266922294389 0.00182651737931286 0 0
"píncaros" 0 0 0 0 0 0 0 0 0 0 0 0.0263521971144344 0.0217817468961011
"podridão" 0 0 0 0 0.00406578439145372 0.0143947027493882 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"pomos" 0.00395945517896737 0.00984251968503937 0 0 0 0 0 0 0 0 0 0.0197641478358258 0.0145211645974007
"pondo" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0 0.00195633461147195 0.00365303475862573 0 0
"pontos" 0 0 0 0.00758782912208817 0.00609867658718058 0.00719735137469411 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"portão" 0 0 0 0.00758782912208817 0.00609867658718058 0 0 0 0 0.00195633461147195 0.00365303475862573 0 0
"posse" 0 0 0 0 0.00609867658718058 0.00719735137469411 0 0 0 0 0 0.0131760985572172 0.00726058229870036
"possuo" 0 0 0 0 0.00406578439145372 0.0143947027493882 0 0 0 0.00195633461147195 0.00365303475862573 0 0
"praças" 0 0 0 0 0.00813156878290744 0.0215920541240823 0 0 0 0 0 0 0
"preferi" 0 0 0 0 0.00406578439145372 0.0143947027493882 0 0 0 0.00195633461147195 0.00365303475862573 0 0
"prende" 0 0 0 0.00758782912208817 0.00609867658718058 0 0 0 0 0 0 0.0065880492786086 0.0145211645974007
"primitivo" 0.00395945517896737 0 0.00982994200334218 0 0 0 0 0 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"pronto" 0 0 0 0 0.00203289219572686 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.0145211645974007
"pudesses" 0.00791891035793475 0.0196850393700787 0 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"qualidades" 0 0 0 0.0227634873662645 0.00813156878290744 0 0 0 0 0 0 0 0
"quebrem" 0 0 0 0 0.00609867658718058 0.00719735137469411 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0 0
"queiram" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0.00609867658718058 0 0 0 0 0 0 0 0
"quilha" 0 0 0 0 0.00203289219572686 0.00719735137469411 0.00978952520802741 0 0 0.00391266922294389 0.00365303475862573 0 0
"raio" 0.00395945517896737 0 0 0 0.0121973531743612 0 0 0 0 0 0 0 0
"raízes" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"rangem" 0 0 0 0.0151756582441763 0.00406578439145372 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"raparigas" 0.00395945517896737 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"rápido" 0 0 0 0 0.00406578439145372 0 0 0 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"rasgo" 0 0 0 0 0.00203289219572686 0.00719735137469411 0 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"realidades" 0 0 0 0 0.00609867658718058 0.00719735137469411 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"recolhe" 0 0 0 0 0.00406578439145372 0 0 0 0 0.00586900383441584 0.00365303475862573 0 0
"reconheço" 0 0 0 0 0 0 0 0 0 0.00586900383441584 0.00730606951725146 0 0
"recordações" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"redor" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00586900383441584 0.00547955213793859 0 0
"regato" 0.00395945517896737 0 0.00982994200334218 0 0 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.00726058229870036
"remota" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0 0 0 0.0065880492786086 0.0145211645974007
"repousar" 0 0 0 0 0.00203289219572686 0 0 0 0.00985027580772262 0.00391266922294389 0.00547955213793859 0 0
"resultado" 0 0 0 0.00758782912208817 0.00813156878290744 0.0143947027493882 0 0 0 0 0 0 0
"retirada" 0 0 0 0.0151756582441763 0.00406578439145372 0 0 0 0 0 0 0.0065880492786086 0.0145211645974007
"ribeiro" 0 0 0 0 0 0 0 0 0 0.00586900383441584 0.00730606951725146 0 0
"riso" 0.00395945517896737 0 0 0 0.00406578439145372 0 0 0 0 0 0 0.0131760985572172 0.0145211645974007
"sabão" 0.00791891035793475 0 0.0196598840066844 0 0 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0 0
"saem" 0 0 0 0 0.00609867658718058 0.00719735137469411 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"salas" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0 0.00195633461147195 0.00365303475862573 0 0
"salta" 0.00791891035793475 0.00984251968503937 0 0 0.00813156878290744 0 0 0 0 0 0 0 0
"saque" 0 0 0 0 0.00406578439145372 0.0143947027493882 0 0 0 0 0 0.0065880492786086 0.0145211645974007
"secos" 0 0 0 0 0.00609867658718058 0.00719735137469411 0 0 0 0 0 0.0131760985572172 0.00726058229870036
"secretária" 0 0 0 0 0.00813156878290744 0.0215920541240823 0 0 0 0 0 0 0
"semana" 0 0 0 0 0.00609867658718058 0.00719735137469411 0 0 0 0.00391266922294389 0.00182651737931286 0 0
"sentada" 0 0 0 0 0.00813156878290744 0.0215920541240823 0 0 0 0 0 0 0
"separado" 0.00791891035793475 0.0196850393700787 0.00982994200334218 0 0.00406578439145372 0 0 0 0 0 0 0 0
"separo" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0 0
"série" 0 0 0 0.0151756582441763 0.00406578439145372 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"silenciosa" 0 0 0 0 0.00813156878290744 0 0 0 0 0.00195633461147195 0.00365303475862573 0 0
"simboliza" 0.00395945517896737 0 0.00982994200334218 0 0 0 0 0 0 0.00391266922294389 0.00182651737931286 0.0065880492786086 0.00726058229870036
"sintas" 0 0 0 0 0.00406578439145372 0 0 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"soar" 0 0 0 0 0.00203289219572686 0.00719735137469411 0 0 0 0.00586900383441584 0.00365303475862573 0 0
"sobressalto" 0 0 0 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0 0 0.00391266922294389 0.00365303475862573 0 0
"sociais" 0 0 0 0 0.00813156878290744 0 0 0 0 0.00391266922294389 0.00182651737931286 0 0
"sofrido" 0 0 0 0.0151756582441763 0.00406578439145372 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0 0
"solução" 0 0 0 0.0151756582441763 0.00406578439145372 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"sorris" 0 0 0 0 0.00203289219572686 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"sossegadamente" 0 0 0 0 0.00203289219572686 0 0 0 0 0 0 0.0263521971144344 0.0145211645974007
"suaves" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"substitui" 0 0 0 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0 0 0.00391266922294389 0.00365303475862573 0 0
"sugere" 0 0 0 0.0151756582441763 0.00406578439145372 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"suposta" 0 0 0 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0 0 0.00391266922294389 0.00365303475862573 0 0
"suposto" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0 0 0 0.0065880492786086 0.0145211645974007
"surgem" 0 0 0 0 0.00406578439145372 0.0143947027493882 0 0 0 0.00195633461147195 0.00365303475862573 0 0
"surgiu" 0.00395945517896737 0 0.00982994200334218 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"tábuas" 0.00395945517896737 0.00984251968503937 0 0.00758782912208817 0.00203289219572686 0 0 0 0 0.00195633461147195 0.00365303475862573 0 0
"tabuleiro" 0 0 0 0 0.00203289219572686 0 0 0 0 0 0 0.0131760985572172 0.0290423291948014
"tecem" 0 0 0 0 0 0 0 0 0 0.00782533844588778 0.00547955213793859 0 0
"traço" 0 0 0 0.00758782912208817 0.00406578439145372 0 0 0 0 0.00391266922294389 0.00365303475862573 0 0
"transtorna" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00586900383441584 0.00547955213793859 0 0
"tremulamente" 0 0 0 0 0.00406578439145372 0.0143947027493882 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"trouxeram" 0 0 0 0 0.00406578439145372 0.0143947027493882 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0 0
"une" 0 0 0 0 0.00813156878290744 0.00719735137469411 0 0 0 0 0 0.0065880492786086 0.00726058229870036
"usurpar" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0 0 0 0 0 0 0 0.0131760985572172 0.00726058229870036
"vaidade" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0 0
"vaivém" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0 0 0.00391266922294389 0.00547955213793859 0 0
"velam" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00586900383441584 0.00547955213793859 0 0
"vença" 0 0 0 0 0 0 0 0 0 0.00195633461147195 0.00182651737931286 0.0197641478358258 0.0145211645974007
"venham" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0 0 0 0.0131760985572172 0.00726058229870036
"vestígios" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00586900383441584 0.00547955213793859 0 0
"vidro" 0 0 0 0 0.00609867658718058 0.00719735137469411 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"viram" 0 0 0 0 0.00406578439145372 0.0143947027493882 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"viria" 0.00395945517896737 0 0.00982994200334218 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"viro" 0 0 0 0.0151756582441763 0.00406578439145372 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"voltando" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"abafa" 0.00395945517896737 0 0.00982994200334218 0 0.00609867658718058 0.00719735137469411 0 0 0 0 0 0 0
"abandona" 0.00395945517896737 0.00984251968503937 0.00982994200334218 0 0 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"abandonadas" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00391266922294389 0.00547955213793859 0 0
"abdica" 0 0 0 0 0 0 0 0 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.0145211645974007
"abelha" 0 0 0 0 0 0 0 0 0 0 0 0.0197641478358258 0.0217817468961011
"acabados" 0 0 0 0 0 0 0 0 0 0 0 0.0263521971144344 0.0145211645974007
"acabemos" 0.00395945517896737 0.00984251968503937 0 0 0.00813156878290744 0 0 0 0 0 0 0 0
"ação" 0.00395945517896737 0.00984251968503937 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0 0 0 0 0
"acerta" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00586900383441584 0.00365303475862573 0 0
"achas" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00391266922294389 0.00547955213793859 0 0
"acordava" 0.00791891035793475 0.0196850393700787 0.0196598840066844 0 0 0 0 0 0 0 0 0 0
"adiar" 0 0 0 0 0.0121973531743612 0 0 0 0 0 0 0 0
"adulta" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"adversário" 0 0 0 0 0 0 0 0 0 0 0 0.0131760985572172 0.0290423291948014
"aflito" 0 0 0 0 0 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"áfrica" 0 0 0 0.00758782912208817 0.00609867658718058 0 0 0 0 0 0 0.0065880492786086 0.00726058229870036
"aguarda" 0 0 0 0 0 0 0 0 0 0 0 0.0197641478358258 0.0217817468961011
"agulha" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0 0 0.00391266922294389 0.00365303475862573 0 0
"aimée" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"alacre" 0 0 0 0 0 0 0 0 0 0.00782533844588778 0.00365303475862573 0 0
"alado" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00391266922294389 0.00547955213793859 0 0
"alga" 0 0 0 0 0 0 0 0 0 0.00586900383441584 0.00547955213793859 0 0
"alheamento" 0 0 0 0 0 0 0 0 0 0.00782533844588778 0.00365303475862573 0 0
"alheiamente" 0 0 0 0 0 0 0.00978952520802741 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"alívio" 0 0 0 0.0151756582441763 0.00813156878290744 0 0 0 0 0 0 0 0
"almirante" 0 0 0 0 0.0101644609786343 0.00719735137469411 0 0 0 0 0 0 0
"amante" 0 0 0 0.00758782912208817 0.00609867658718058 0 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"amarrou" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"ameaçou" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"amorosa" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"amoroso" 0.0158378207158695 0.0196850393700787 0 0 0 0 0 0 0 0 0 0 0
"ancestral" 0 0 0 0.00758782912208817 0.00609867658718058 0.0143947027493882 0 0 0 0 0 0 0
"andaime" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"antiquíssimo" 0 0 0 0 0.00813156878290744 0.0143947027493882 0 0 0 0 0 0 0
"antologia" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"apagar" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"apara" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"apetece" 0 0 0 0 0 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"apetecer" 0 0 0 0 0 0 0 0.00986290561199329 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"aprendamos" 0 0 0 0 0 0 0 0 0 0 0 0.0197641478358258 0.0217817468961011
"aprende" 0 0 0 0 0.00203289219572686 0.00719735137469411 0 0 0 0 0 0.0131760985572172 0.0145211645974007
"aprendeu" 0 0 0 0.0227634873662645 0.00609867658718058 0 0 0 0 0 0 0 0
"arado" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00365303475862573 0.0065880492786086 0.00726058229870036
"arrebol" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00391266922294389 0.00547955213793859 0 0
"arrefecer" 0 0 0 0 0 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"arrepio" 0 0 0 0.00758782912208817 0.00406578439145372 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0 0
"artífice" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"artigos" 0 0 0 0 0.00609867658718058 0.0215920541240823 0 0 0 0 0 0 0
"aspirar" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"assombra" 0 0 0 0 0 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"astral" 0 0 0 0 0.00203289219572686 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.00726058229870036
"ata" 0 0 0 0 0 0 0 0 0 0.00195633461147195 0.00365303475862573 0.0131760985572172 0.00726058229870036
"atenta" 0 0 0 0 0 0 0 0 0 0 0 0.0197641478358258 0.0217817468961011
"atividade" 0 0 0 0 0.00813156878290744 0.0143947027493882 0 0 0 0 0 0 0
"ato" 0 0 0 0.00758782912208817 0.00609867658718058 0.0143947027493882 0 0 0 0 0 0 0
"atrasado" 0 0 0 0 0 0 0.00978952520802741 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"audível" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"autrui" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"aventura" 0 0 0 0 0.00609867658718058 0.0215920541240823 0 0 0 0 0 0 0
"azula" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00391266922294389 0.00547955213793859 0 0
"azular" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0 0 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"baça" 0 0 0 0 0 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"baladas" 0 0 0 0 0 0 0 0 0 0.00586900383441584 0.00547955213793859 0 0
"bálsamo" 0 0 0 0.0151756582441763 0.00406578439145372 0 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"banalidade" 0 0 0 0.00758782912208817 0.00813156878290744 0.00719735137469411 0 0 0 0 0 0 0
"banalmente" 0 0 0 0.0227634873662645 0.00609867658718058 0 0 0 0 0 0 0 0
"banco" 0 0 0 0.0151756582441763 0.00813156878290744 0 0 0 0 0 0 0 0
"bandeiras" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"barcas" 0 0 0 0 0 0 0 0 0 0.00586900383441584 0.00547955213793859 0 0
"bebes" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"beija" 0 0 0 0 0.00813156878290744 0 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"biblioteca" 0 0 0 0 0.00203289219572686 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.00726058229870036
"bóio" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00391266922294389 0.00547955213793859 0 0
"brilho" 0 0 0 0 0 0 0 0.00986290561199329 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"brincas" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"brooklyn" 0 0 0 0 0.0121973531743612 0 0 0 0 0 0 0 0
"brumas" 0 0 0 0 0 0 0 0 0 0.00586900383441584 0.00547955213793859 0 0
"caderno" 0 0 0 0 0.00609867658718058 0.00719735137469411 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"caído" 0 0 0 0 0 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"caixotes" 0 0 0 0.0151756582441763 0.00813156878290744 0 0 0 0 0 0 0 0
"calar" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"calmas" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00391266922294389 0.00547955213793859 0 0
"camisas" 0 0 0 0 0.0121973531743612 0 0 0 0 0 0 0 0
"camões" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"canais" 0 0 0 0 0.00203289219572686 0.00719735137469411 0 0 0 0.00391266922294389 0.00365303475862573 0 0
"candelabros" 0 0 0 0 0 0 0 0 0 0.00782533844588778 0.00365303475862573 0 0
"cantava" 0 0 0 0.00758782912208817 0.00609867658718058 0.0143947027493882 0 0 0 0 0 0 0
"cantes" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0 0 0.00391266922294389 0.00365303475862573 0 0
"cárcere" 0 0 0 0.00758782912208817 0.0101644609786343 0 0 0 0 0 0 0 0
"carga" 0 0 0 0 0.00609867658718058 0.0215920541240823 0 0 0 0 0 0 0
"cariciosa" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"carpinteiro" 0.00791891035793475 0.00984251968503937 0 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"carroça" 0 0 0 0.0227634873662645 0.00609867658718058 0 0 0 0 0 0 0 0
"casaco" 0 0 0 0 0.00813156878290744 0.0143947027493882 0 0 0 0 0 0 0
"castelos" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0 0 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.00726058229870036
"cativeiro" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"cave" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0.00203289219572686 0.00719735137469411 0 0 0 0 0 0 0
"ce" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"cegar" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"cegueira" 0.00395945517896737 0.00984251968503937 0.00982994200334218 0 0 0 0 0 0 0.00391266922294389 0.00182651737931286 0 0
"celle" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"ceptro" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"certeiro" 0 0 0 0 0 0 0 0 0 0 0 0.0197641478358258 0.0217817468961011
"cesário" 0.00395945517896737 0 0.00982994200334218 0 0.00609867658718058 0.00719735137469411 0 0 0 0 0 0 0
"chamei" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00391266922294389 0.00547955213793859 0 0
"chapas" 0 0 0 0 0.00609867658718058 0.0215920541240823 0 0 0 0 0 0 0
"charcos" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00391266922294389 0.00547955213793859 0 0
"chocalhos" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0.00406578439145372 0 0 0 0 0 0 0 0
"chuvoso" 0 0 0 0 0.0121973531743612 0 0 0 0 0 0 0 0
"ci" 0 0 0 0 0 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"cinquenta" 0 0 0 0.0151756582441763 0.00609867658718058 0.00719735137469411 0 0 0 0 0 0 0
"cinzeiro" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"ciprestes" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"cobertor" 0.0118783655369021 0.00984251968503937 0 0.00758782912208817 0.00203289219572686 0 0 0 0 0 0 0 0
"cobris" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"colhamos" 0 0 0 0 0 0 0 0 0 0 0 0.0263521971144344 0.0145211645974007
"colhê" 0 0 0 0 0 0 0.00978952520802741 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"colhes" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"começam" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0.00203289219572686 0.00719735137469411 0 0 0 0 0 0 0
"companheiros" 0 0 0 0 0.00203289219572686 0.00719735137469411 0 0 0 0 0 0.0131760985572172 0.0145211645974007
"comporta" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"confusas" 0 0 0 0 0.00406578439145372 0.00719735137469411 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
